n,w,seed,id_error,eval_return_mean,eval_return_std,theta_hat_mass,theta_hat_length,wall_time_s
10,0.2,3,1.002808556006579,-341.6641708158418,281.5983534491961,3.0,1.4250000000000003,820.8084826469421
10,0.2,4,0.2617250465660478,-334.24733081902224,265.61241414914394,1.7400000000000002,1.4700000000000002,818.9943013191223
10,0.2,5,1.005497389355139,-357.06332631485196,269.37026856182024,3.0,1.6050000000000002,841.0148847103119
10,0.2,6,0.8455323766716446,-355.5078876399808,265.0532624303446,1.155,1.4700000000000002,1290.898896932602
10,0.2,7,0.8931545219053643,-349.6687555036505,269.36076784876354,1.11,1.4250000000000003,819.173305273056
10,0.2,8,0.5333854141237834,-314.35110044226053,238.26539082123836,1.4700000000000002,1.5600000000000003,985.510021686554
10,0.2,9,1.002808556006579,-431.24118069727393,252.38477684078612,3.0,1.4250000000000003,828.000390291214
10,0.3,0,1.002808556006579,-438.98781699056417,335.8485337727752,3.0,1.4250000000000003,808.1456232070923
10,0.3,1,1.0071742649611337,-620.1444215408187,310.1807736224885,3.0,1.3800000000000001,824.732892036438
10,0.3,2,0.890126395519198,-355.68441092986023,266.7115626084009,1.11,1.5150000000000001,869.6823875904083
10,0.3,3,1.002808556006579,-461.67243312963285,379.20786186227923,3.0,1.4250000000000003,814.3684227466583
10,0.3,4,0.2617250465660478,-342.5225532603368,277.89043312535887,1.7400000000000002,1.4700000000000002,1015.3679866790771
10,0.3,5,1.005497389355139,-350.52865749007844,270.1774417980315,3.0,1.6050000000000002,1007.5646371841431
10,0.3,6,0.8455323766716446,-337.51125870778804,267.59279306808236,1.155,1.4700000000000002,948.3777997493744
10,0.3,7,0.8931545219053643,-336.92398961963625,270.11173399090654,1.11,1.4250000000000003,965.048351764679
10,0.3,8,0.5333854141237834,-313.7072878794837,238.60468268532208,1.4700000000000002,1.5600000000000003,992.1415152549744
10,0.3,9,1.002808556006579,-357.74184271336674,244.7154247352048,3.0,1.4250000000000003,836.2350113391876
10,0.5,0,1.002808556006579,-694.3406679562805,325.0042856695524,3.0,1.4250000000000003,934.7214787006378
10,0.5,1,1.0071742649611337,-669.7152747038382,305.5439607085803,3.0,1.3800000000000001,833.4525616168976
10,0.5,2,0.890126395519198,-413.1512023186444,286.3748913222699,1.11,1.5150000000000001,812.3784346580505
10,0.5,3,1.002808556006579,-510.40155623641186,366.77771151436133,3.0,1.4250000000000003,873.1980788707733
10,0.5,4,0.2617250465660478,-368.8752801535362,276.09290334902283,1.7400000000000002,1.4700000000000002,902.8301546573639
10,0.5,5,1.005497389355139,-533.0334063775763,295.83649849678864,3.0,1.6050000000000002,882.1574394702911
10,0.5,6,0.8455323766716446,-466.6886589149461,256.06064932456724,1.155,1.4700000000000002,809.5212779045105
10,0.5,7,0.8931545219053643,-529.8240296307212,195.3001405389156,1.11,1.4250000000000003,812.5728914737701
10,0.5,8,0.5333854141237834,-348.43052092833557,259.99904284138694,1.4700000000000002,1.5600000000000003,822.805109500885
10,0.5,9,1.002808556006579,-560.9998474634925,296.17576477213805,3.0,1.4250000000000003,816.6611351966858
25,0.0,0,0.6511528238439884,-341.1588653603828,273.76092844428234,2.64,1.3800000000000001,899.5524489879608
25,0.0,1,1.0017983829094554,-355.93930378673775,283.1310424545366,3.0,1.5600000000000003,894.8914525508881
25,0.0,2,0.4405110668303351,-349.47454710831244,268.6234860048636,1.6050000000000002,1.6950000000000003,873.4216647148132
25,0.0,3,1.0017983829094554,-335.29488599227443,270.318685951417,3.0,1.5600000000000003,814.6093666553497
25,0.0,4,0.28987066081271506,-334.2890499428169,266.0766723290684,2.2800000000000002,1.4250000000000003,829.3863351345062
25,0.0,5,0.17066048165875985,-336.58066086307304,267.6260023594643,1.8300000000000003,1.5150000000000001,824.923887014389
25,0.0,6,0.5308483775994798,-336.76627579785986,267.0684758411878,1.4700000000000002,1.4700000000000002,1070.8653223514557
